degree,noise_level,seed,method,imse,imae,maxerr,bandwidth
5,low,1320,silverman,0.15369882821221875,0.3586292371286636,0.5918756935129821,0.14289639854406902
5,low,1320,cv,0.2111257940973495,0.3996557295878807,0.7327031262707351,0.06459912085341499
5,low,1320,loocv,0.22008513610201222,0.40194085747235836,0.7634306682264302,0.060940230337938515
5,low,1321,silverman,1.0219228860450906,0.8455592593005823,1.589977035591179,0.13707383963188963
5,low,1321,cv,0.4889590997293075,0.5907776899468252,0.7987199601261423,0.09245858230936786
5,low,1321,loocv,0.4207436650424852,0.48824780661771233,1.5808737273688678,0.03563364408971478
5,low,1322,silverman,2.540713926255839,1.3378296651802346,2.5859599021379083,0.16860328948687334
5,low,1322,cv,0.2713572174474627,0.4297350004647664,0.8299183335123388,0.07377663336414554
5,low,1322,loocv,0.1910633545734851,0.34432462729122565,0.30444569995596993,0.04965645840984848
5,low,1323,silverman,1.7870149740259305,1.0405663201760946,1.9336807200812487,0.14281291832578294
5,low,1323,cv,1.9874009973849254,0.8528895406438599,1.2027708689097096,0.026080937637088485
5,low,1323,loocv,0.6905003666779428,0.5594630338375585,0.6396019428558155,0.04682381423638723
5,low,1324,silverman,7.149376801795981,2.1460207514027774,4.64595309174137,0.19133023664577534
5,low,1324,cv,0.6720335288455145,0.6689795641043818,1.669786759012223,0.05688213949748359
5,low,1324,loocv,0.6754559952304441,0.6720400312775037,1.6532662003339214,0.058383200422450154
5,low,1325,silverman,6.127830484428262,1.98725965533489,4.3624506233833635,0.1550884936934174
5,low,1325,cv,1.2363761403987688,0.844337411799795,1.2641066645727292,0.045557156103248744
5,low,1325,loocv,1.2362915732212745,0.8422636115289154,4.894802885327948,0.0449745612191594
5,low,1326,silverman,0.09713288501104445,0.26699732631837764,0.9241329526012847,0.13791446264146406
5,low,1326,cv,0.1008425432730303,0.26334066330958916,1.027873988708229,0.13189970876112683
5,low,1326,loocv,0.11303012195684539,0.2592088175413442,1.2228711745925178,0.1216060796368904
5,low,1327,silverman,1.901569314599124,0.6953922254839768,0.6778631813325688,0.15146233182536456
5,low,1327,cv,1.3107910733174533,0.8283708361176896,2.212973834221245,0.03136404857573399
5,low,1327,loocv,0.9714186966946241,0.7187644220469553,0.8322907217924467,0.043786026128892416
5,low,1328,silverman,0.12210963534388036,0.29499030743615934,0.6386259607901845,0.14309563122339736
5,low,1328,cv,0.41909338098633664,0.5139173509521621,1.0536783559683318,0.07427422344878705
5,low,1328,loocv,0.30528837199523173,0.4567248409457334,0.9019272380386898,0.08865609405392938
5,low,1329,silverman,0.1820681785748234,0.3506985410613426,0.7443405489317948,0.14382883258644677
5,low,1329,cv,0.17906766380330214,0.3514994584995651,0.7308538198826388,0.1383538440789014
5,low,1329,loocv,0.17453970602970906,0.3530253366995192,0.7075056676911461,0.1297876192302693
5,low,1330,silverman,1.6482866020884093,0.9054442403969033,2.786760384047703,0.15931567254935297
5,low,1330,cv,0.8915984260240972,0.7903695492758277,1.7743818883913605,0.07906880054959568
5,low,1330,loocv,0.8413642184107951,0.7786589629778521,1.6383575317070367,0.07280658382153718
5,low,1331,silverman,0.14415244607546257,0.30601096649917175,0.4891107680263467,0.15820024120858897
5,low,1331,cv,0.1649193710299445,0.3273576324218791,0.22765501732967763,0.2606348748782141
5,low,1331,loocv,0.18128215097717323,0.3433010563314264,0.25099834638157503,0.294135986299873
5,low,1332,silverman,0.3341963873025551,0.5291000007765146,0.9449302839510167,0.15686355760307363
5,low,1332,cv,0.5932480344450625,0.46962705866511284,0.37441251649190876,0.09090307382228262
5,low,1332,loocv,0.570795364873026,0.4715919094756545,0.37051713576297063,0.09564429049549587
5,low,1333,silverman,0.18828239046498585,0.3503076852254455,0.7820618382145827,0.16038963879250748
5,low,1333,cv,0.1258094283530516,0.27013093262907073,0.6854466679585585,0.11915197008752094
5,low,1333,loocv,0.12914250969717375,0.2744834840865789,0.6915869870167546,0.12213905163813416
5,low,1334,silverman,0.13442060306219816,0.35120049063370595,0.5211839033853707,0.17035822218083052
5,low,1334,cv,0.09533235866594884,0.2736618153582056,0.4843409192989063,0.08730912254072973
5,low,1334,loocv,0.1054936393245235,0.2852864547638512,0.41368359057123927,0.08001091159863162
5,low,1335,silverman,0.617217776213703,0.6867301329485479,1.3539991575529928,0.16361257678034705
5,low,1335,cv,0.2301776716964351,0.4154224948290682,0.9387853061198186,0.05604368370489069
5,low,1335,loocv,0.7116764007728823,0.6974444282779325,1.760870846865764,0.028507902488185844
5,low,1336,silverman,0.047820448493004576,0.1404056345613703,0.1724038990434451,0.13185773667667333
5,low,1336,cv,0.03688585335356294,0.15043793699703975,0.19363463825105653,0.10769142836593844
5,low,1336,loocv,0.03721102070817931,0.15281418444075978,0.1952630080573694,0.10613030899838483
5,low,1337,silverman,2.838356916609788,1.4415513590545832,2.649075346188326,0.13443061204041257
5,low,1337,cv,3.391825743740894,0.9539990695691712,1.5561236683006925,0.039567368829239134
5,low,1337,loocv,0.9256707380210728,0.7504142693306582,1.2707937213054805,0.05787069957970364
5,low,1338,silverman,0.7245512253042087,0.7636103556017068,1.1482676066717552,0.15697763541946289
5,low,1338,cv,0.4032707012432713,0.5044484044642882,1.1919966473815595,0.04244833017663059
5,low,1338,loocv,0.3701191265082726,0.4868861274393844,1.0701564470142717,0.04510213919999572
5,low,1339,silverman,0.45549989048602696,0.5491408276522611,1.0878463396472497,0.1564123189971901
5,low,1339,cv,0.14572237488215306,0.3156392626068031,0.5379362251617614,0.0776026472525582
5,low,1339,loocv,0.14569970144781544,0.3180083321805159,0.5359314123768999,0.07557463290720766
5,low,1340,silverman,0.4443083411915818,0.5763242183624757,1.0714774176579187,0.16632691172430925
5,low,1340,cv,0.07494974343819215,0.23158923725863062,0.5204887672548857,0.049820105305629046
5,low,1340,loocv,0.07921530000105574,0.23700153201183888,0.5331740975703045,0.04466024032334275
5,low,1341,silverman,0.24352958476541986,0.4689548354332934,0.6564995459644543,0.1720887561715287
5,low,1341,cv,0.1568191519817153,0.31987110957215176,0.6549978763325033,0.10117772083012949
5,low,1341,loocv,0.18675597898108276,0.3543403133270433,0.7446607668048122,0.08582618181520804
5,low,1342,silverman,0.5456672506246889,0.5752961281864822,1.4072978217672123,0.13972393276329587
5,low,1342,cv,0.17338266021356305,0.34462688173228473,0.6691500703304429,0.06923430135677613
5,low,1342,loocv,0.18196777553106827,0.3613806214020815,0.7500475087663983,0.061673618003730966
5,low,1343,silverman,2.6169831125991716,1.3128992566419415,2.555394293738761,0.14016931556770493
5,low,1343,cv,0.9736188592056059,0.8238046092717775,0.7061427876045432,0.08573293397008885
5,low,1343,loocv,0.9565805498736828,0.8171880785007549,0.6984870651535733,0.0850000004718871
5,low,1344,silverman,0.3684530647681613,0.5626381587187295,0.866725641786072,0.15985115623925725
5,low,1344,cv,0.1893652570743648,0.40409651309467753,0.5685833443603201,0.1215044297221124
5,low,1344,loocv,0.12570964716381058,0.2947891390545847,0.3467308896097592,0.09045309014194544
5,low,1345,silverman,0.48242743139265737,0.5758728869344723,1.150401252054102,0.16423401233517904
5,low,1345,cv,0.19646094490670082,0.35921162702359244,0.8938580885266125,0.04812921180254595
5,low,1345,loocv,0.17303406237086646,0.33355817232527585,0.7494197078152416,0.0670003462538287
5,low,1346,silverman,1.79783531718656,1.1181437065757127,1.9816800393325096,0.16262589428711605
5,low,1346,cv,0.5412538087459063,0.5709104339284592,1.28142683265874,0.09094085001099489
5,low,1346,loocv,0.43739435624541356,0.48878616017224424,1.221168473489037,0.07523033060131973
5,low,1347,silverman,0.42622651538538703,0.5572622857888154,1.0427836691234238,0.1430924652264304
5,low,1347,cv,0.3334980946592975,0.4393607460795478,0.7852543756960255,0.05574538447434471
5,low,1347,loocv,0.335715889408048,0.43944233729077026,0.791000853780905,0.05465424702240152
5,low,1348,silverman,0.5405757976941165,0.6613838855847666,1.1130278460008347,0.1725325798795418
5,low,1348,cv,0.09819547623437969,0.25834999333303,0.6197609742601906,0.09073681153789939
5,low,1348,loocv,0.08636930337374728,0.23738794312811878,0.37595841731229596,0.08031144019166794
5,low,1349,silverman,0.5715203538873771,0.6824433697614526,0.9854938499342918,0.15348343001022113
5,low,1349,cv,0.9578974190082068,0.4709845811868038,0.6144275304711471,0.049192598413287957
5,low,1349,loocv,2.3905920524274435,0.7832269982637641,0.589851130308011,0.03005707641710402
5,low,1350,silverman,0.9378043039765003,0.8290343246433189,1.4616452745609525,0.14784928756414906
5,low,1350,cv,0.2509991233495359,0.4305116259472325,1.0059825174856218,0.06519234128049682
5,low,1350,loocv,0.32855179348079,0.5030982874473681,1.1314372963155304,0.07505960558278642
5,low,1351,silverman,2.4787340279525014,1.269638573464493,2.7145568641238196,0.15116997034091617
5,low,1351,cv,0.7478195682605197,0.7442123428825612,1.5975072630277882,0.06832703241160681
5,low,1351,loocv,1.0149614772281605,0.8397881240511564,1.8330132536346575,0.08656160991335704
5,low,1352,silverman,1.0162123708389914,0.9172366290862282,1.5495542853270017,0.15167513266308305
5,low,1352,cv,0.45032534591018747,0.523166866086203,1.0220766010120244,0.026892113904315507
5,low,1352,loocv,0.29182409004294535,0.4452347218489036,1.008613398466169,0.06787393819208629
5,low,1353,silverman,0.27053318283014827,0.4201005007823389,0.4622429121349292,0.1427980230137096
5,low,1353,cv,1.320548175832702,0.5019716076235607,0.7876130840968987,0.041133767531634696
5,low,1353,loocv,1.1693328057194252,0.48199644211598963,0.7720165560340106,0.04241977186203702
5,low,1354,silverman,3.814575971517568,1.6354641030655963,3.3413154678746864,0.14487878155498105
5,low,1354,cv,1.0345241874217521,0.6745135933509245,1.2939619022655684,0.052378195888190975
5,low,1354,loocv,0.9239127012556669,0.6918019667328249,1.2718002049104804,0.056595913614148036
5,low,1355,silverman,0.7391879008516893,0.7656879031677707,1.003857562097675,0.16277444241096842
5,low,1355,cv,0.3455454033062915,0.5119799039878467,0.4717848678396237,0.10183964354047273
5,low,1355,loocv,0.3487431640531071,0.5151300882959587,0.47596104917713333,0.1031016747120026
5,low,1356,silverman,0.048586358560434036,0.15066026859033932,0.08771107750751739,0.17872116438163216
5,low,1356,cv,0.035656766728354994,0.1465497684518693,0.1405313471479559,0.2745533023396807
5,low,1356,loocv,0.03475843892647961,0.14717156946995444,0.15283362168207404,0.28804659285708534
5,low,1357,silverman,5.542592644369796,2.015282352601562,3.967008260936197,0.16138490099675498
5,low,1357,cv,0.5013775300797563,0.5749780160578394,1.0255716798168493,0.0708522975895665
5,low,1357,loocv,0.6629892034615809,0.5847439260511269,2.571711237036453,0.04694182890180797
5,low,1358,silverman,1.8751413023753576,1.0236761716213443,2.674501820938012,0.14943852036176547
5,low,1358,cv,0.29783811869223203,0.4107780140917405,1.445230815039782,0.060580633653289355
5,low,1358,loocv,0.2838692053502764,0.3939695264874934,0.42615227477597983,0.056586999146886946
5,low,1359,silverman,0.09772094263057791,0.29286527403392465,0.3579632257242271,0.144682840101561
5,low,1359,cv,0.2114299145287962,0.3950792430102877,0.8282774319113639,0.06820849763442446
5,low,1359,loocv,0.20238453680902377,0.3886593471127736,0.7976108341796598,0.07153570554646956
5,low,1360,silverman,1.5173082586105362,0.7094907477702493,0.6819701340760673,0.15916536802552492
5,low,1360,cv,2.360635149219876,0.8159256100157815,4.946842276250628,0.049227008553715965
5,low,1360,loocv,1.5942042903726308,0.8962114059255005,2.3767843811687044,0.09294556519937602
5,low,1361,silverman,0.39733695448188944,0.4961793988757321,1.1036399695666388,0.17779902306966366
5,low,1361,cv,0.10074683331290521,0.2688406682550999,0.40910881817786304,0.11313033436327793
5,low,1361,loocv,0.09658486569343233,0.26365169339993677,0.4056188637158544,0.1109719064540276
5,low,1362,silverman,0.18083714598683615,0.38664516317211417,0.5925818072318148,0.17652591575679996
5,low,1362,cv,0.1792652183759193,0.38545076361719954,0.5879583657820397,0.17808663908335645
5,low,1362,loocv,0.17940805607440793,0.38555957528857215,0.5883807605280076,0.17794300577722394
5,low,1363,silverman,0.34238847634304903,0.5196504973350151,0.9331047613602035,0.16535062788064017
5,low,1363,cv,0.17913058809755034,0.33124972175361583,0.7524617597649534,0.09722730925509825
5,low,1363,loocv,0.18033398804647233,0.33262776041093983,0.752021772163479,0.09581130803521298
5,low,1364,silverman,0.5459047978912178,0.6463538195781658,1.3376389262340687,0.1602035804028024
5,low,1364,cv,0.19666511962780492,0.35749515052081093,0.9808549259133379,0.08574293460116125
5,low,1364,loocv,0.25727274206112927,0.4212727330965367,1.1147030213751503,0.10354941496887622
5,low,1365,silverman,1.3305366201103306,0.903801578640488,1.9677605677247856,0.16006499901501167
5,low,1365,cv,0.338283470240015,0.4959934403675981,0.6033589685554928,0.04299606229898179
5,low,1365,loocv,0.338494202804616,0.4961365389579435,0.6031239081425355,0.042951437873000486
5,low,1366,silverman,0.03346511293507586,0.12319218894180704,0.48300245801727115,0.16606510041289996
5,low,1366,cv,0.03283114870020195,0.14035804103819852,0.4003128789686876,0.1519138061839382
5,low,1366,loocv,0.32319727089927475,0.4339195599268605,1.1944024203376191,0.04309174996791919
5,low,1367,silverman,0.26062422012978864,0.36880070229393297,0.2892810701640913,0.15946949929188226
5,low,1367,cv,7.552005976942704,1.2248066641772943,14.181190788563775,0.032636133980720454
5,low,1367,loocv,0.6124728588162562,0.6105263588510796,1.5800086849819355,0.1078884037787597
5,low,1368,silverman,0.37863801175274947,0.5503143676406087,0.875565651507344,0.1568629874864549
5,low,1368,cv,0.2732035214792221,0.46913420063160005,0.7772797929425561,0.12406670391249973
5,low,1368,loocv,0.25078338866516514,0.44974859446733967,0.7535552436662929,0.11437756261361504
5,low,1369,silverman,0.36740167970150717,0.5364276652649345,0.9454592650302267,0.1688733355757592
5,low,1369,cv,0.2552592578185154,0.4540943531708137,0.7380724734060493,0.14042215491706586
5,low,1369,loocv,0.16859509776431275,0.36092128081972047,0.6290491651141625,0.11024969522794556
5,low,1370,silverman,0.681308963132195,0.5295393115682844,0.878634523764422,0.12088381905457517
5,low,1370,cv,0.6739191469833871,0.5243067212809152,0.8750316387674459,0.11677276946815378
5,low,1370,loocv,0.6644961300666208,0.5170784723494546,0.8696482288302754,0.11098673773256285
5,low,1371,silverman,0.060687529815760685,0.21738256129189296,0.33928471828818285,0.16370662464834526
5,low,1371,cv,0.09740730739828572,0.2689791084926007,0.4401390681758599,0.20940913881646947
5,low,1371,loocv,0.08032218944594947,0.24657340792267643,0.39805998034888734,0.1901011770873904
5,low,1372,silverman,0.30168702652084883,0.44786766258976884,1.0743523398485753,0.1482384579727656
5,low,1372,cv,0.22459879767462432,0.33284447746462875,0.24698189906250878,0.08766107921604414
5,low,1372,loocv,0.22796759772058345,0.3310006462488924,0.24370075167909366,0.08153331995717172
5,low,1373,silverman,0.158775607761571,0.34692571591605526,0.4932583937924446,0.15063860559534106
5,low,1373,cv,0.14712424262540036,0.33597454635899326,0.6421876468899725,0.10587570068364519
