true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
6,moderate,3368,3,0.42857142857142855,0.5714285714285714,"[2.655917289487386, 1.301023528380534, -23.977699977412076, 32.552085819237725]"
6,moderate,3369,2,0.8,0.2,"[2.715608479910398, -1.930021170215524, -9.878426969223996]"
6,moderate,3370,1,0.0,1.0,"[3.56139932429631, 10.296776372427468]"
6,moderate,3371,3,0.3333333333333333,0.6666666666666666,"[4.226360589784795, 8.748748786113905, -33.492846613925025, 39.84069297096182]"
6,moderate,3372,3,0.0,1.0,"[5.122179391142385, 10.394963578756208, -53.849772008668346, 49.86675844048693]"
6,moderate,3373,3,0.5,0.5,"[3.373913367312261, -1.4664271661847699, -10.677903807039842, 20.49847454529021]"
6,moderate,3374,1,0.3333333333333333,0.6666666666666666,"[-6.0099498904028215, 10.748913776428038]"
6,moderate,3375,3,0.42857142857142855,0.5714285714285714,"[-5.923945191752261, -16.050860865685607, 46.65446501842197, -42.15553141316438]"
6,moderate,3376,2,0.3333333333333333,0.6666666666666666,"[17.25423493165928, 32.962256732269395, -72.90096397547688]"
6,moderate,3377,4,1.0,0.0,"[9.231471123082594, 15.8061258903755, -48.8023926947125, 107.25377639759898, -89.19775236054423]"
6,moderate,3378,2,0.6666666666666666,0.3333333333333333,"[4.267356073628671, -3.5385498135305316, -6.387257741162371]"
6,moderate,3379,2,0.5714285714285714,0.42857142857142855,"[7.032949903841576, -6.152367637703706, -8.52809031272909]"
6,moderate,3380,1,0.2,0.8,"[-6.45336960909416, 11.383359247314885]"
6,moderate,3381,3,0.3333333333333333,0.6666666666666666,"[6.0759761356897695, 1.5913764270205297, 40.07126759691361, -38.91342150268996]"
6,moderate,3382,3,0.0,1.0,"[-14.367363016822441, 24.11478300375628, -77.73400474480962, 69.32330134911973]"
6,moderate,3383,1,0.2,0.8,"[-7.335711371105163, 10.12969080972035]"
6,moderate,3384,3,0.6666666666666666,0.3333333333333333,"[-5.649605202838256, 18.089096671615497, -30.063164964323352, 25.674728084319923]"
6,moderate,3385,3,0.8,0.2,"[29.33212780515039, 1.1558624115762908, 110.79247022416932, -114.58282905093033]"
6,moderate,3386,2,0.42857142857142855,0.5714285714285714,"[-23.986740532416086, 12.843645528473973, -20.42078492856399]"
6,moderate,3387,3,0.6666666666666666,0.3333333333333333,"[-4.757950489418719, -2.0522265932861012, 13.836581335168681, -24.72228164558964]"
6,moderate,3388,2,0.2,0.8,"[2.130439171582466, -0.963684319309136, 8.811610891090147]"
6,moderate,3389,3,0.5714285714285714,0.42857142857142855,"[3.3754848626156897, 9.566981107659247, -43.521065984363936, 51.85494755746323]"
6,moderate,3390,1,0.0,1.0,"[5.335950594654147, 7.193174963490735]"
6,moderate,3391,4,0.6666666666666666,0.3333333333333333,"[-19.12193949524232, -102.2776629853511, 517.3068928271499, -906.9386930415336, 535.4406475997957]"
6,moderate,3392,3,0.42857142857142855,0.5714285714285714,"[-4.141696445355185, -17.474708582722762, 29.800381496296264, -24.64382489303772]"
6,moderate,3393,1,0.8,0.2,"[-4.448394639413122, -10.366338790671646]"
6,moderate,3394,3,0.6666666666666666,0.3333333333333333,"[-8.749088687424443, 7.568921408382574, 41.11636964424582, -41.867907548770084]"
6,moderate,3395,3,0.5714285714285714,0.42857142857142855,"[5.577528511481999, -15.874758835922272, 23.822762231599054, -21.274996796759588]"
6,moderate,3396,4,0.5,0.5,"[-14.311075940442958, -20.794159759307053, -25.84235698353785, 99.13215085713449, -63.68108527312396]"
6,moderate,3397,1,0.6666666666666666,0.3333333333333333,"[2.1839888205244153, 10.544354333572285]"
6,moderate,3398,4,0.0,1.0,"[69.74385479305707, -66.10351277672248, 104.63333083933372, 23.17421491602294, -81.53591747179028]"
6,moderate,3399,2,0.6666666666666666,0.3333333333333333,"[4.53723719210201, -4.300831433743909, 14.243508325207197]"
6,moderate,3400,3,0.8,0.2,"[4.870710933230365, 11.762106525452928, -26.308457526687405, 28.686223644320247]"
6,moderate,3401,2,0.0,1.0,"[28.8103129906219, 7.729517284597986, -16.338116156528482]"
6,moderate,3402,3,0.5,0.5,"[14.116802235372036, -2.6690120646215956, 54.62733543360865, -53.04144923211341]"
6,moderate,3403,3,0.42857142857142855,0.5714285714285714,"[4.827531185026173, -17.85564630711794, 47.22098706718691, -43.2493201655007]"
6,moderate,3404,3,0.42857142857142855,0.5714285714285714,"[10.695385131603318, -32.919438417494455, 114.70559214879745, -92.98581110641167]"
6,moderate,3405,3,0.6666666666666666,0.3333333333333333,"[-14.980229610075956, -18.946846483296063, -6.02135115428874, 28.3417104924867]"
6,moderate,3406,3,1.0,0.0,"[18.07521409503291, 3.809779119081205, 62.05742448332131, -79.1321508780063]"
6,moderate,3407,3,0.2,0.8,"[2.4990782026090392, 3.2667068357025264, -22.457524402915443, 30.30005312899669]"
6,moderate,3408,3,0.8,0.2,"[-9.836434044291844, -4.134849595092767, -42.39531171372048, 41.74346788794046]"
6,moderate,3409,2,0.0,1.0,"[2.0256539720253777, -2.738042696676667, 12.86568535411157]"
6,moderate,3410,3,0.0,1.0,"[1.2523852553925539, 9.591438393223095, -16.231123184733924, 13.818850252399423]"
6,moderate,3411,4,0.3333333333333333,0.6666666666666666,"[1.6884977200496907, -32.76737756924953, 140.7163552039839, -200.9395824826516, 99.81633641978888]"
6,moderate,3412,3,0.5714285714285714,0.42857142857142855,"[-4.780045361383877, -30.51075626678716, 63.96259056002427, -46.9352935702786]"
6,moderate,3413,3,0.5714285714285714,0.42857142857142855,"[-4.4710925930141565, 7.656410386329763, -26.238116440467042, 27.407714634281408]"
6,moderate,3414,2,1.0,0.0,"[-10.969323879489291, 6.384120520271409, 7.6131308878393105]"
6,moderate,3415,4,0.8,0.2,"[-3.6867182105336016, -6.5270089167089145, 34.43199631981782, -98.59594722397885, 66.02942295359446]"
6,moderate,3416,5,0.2,0.8,"[-5.148108280271229, -29.39058423116832, 280.9385685996702, -823.0819271628743, 959.492048292089, -378.4753615938751]"
6,moderate,3417,4,0.3333333333333333,0.6666666666666666,"[12.467467332712031, 48.55627255167509, -135.02950301103914, 233.4833583224157, -139.13218594084952]"
6,moderate,3418,3,0.3333333333333333,0.6666666666666666,"[-9.113486633373029, -18.49323202490301, 29.250418745135438, -25.86287027206026]"
6,moderate,3419,2,0.0,1.0,"[2.8504246207696813, -1.9206253956340478, 8.723800876137979]"
6,moderate,3420,2,0.42857142857142855,0.5714285714285714,"[7.661074927405242, 11.154725524384279, -20.42684291650239]"
6,moderate,3421,2,0.3333333333333333,0.6666666666666666,"[3.2991416203900727, -4.105827762303731, -4.944773001301172]"
